ing_form_id	ing_name_eng	ing_name_kr	form	note	ing_id	code	desc_id_id
2627	Dextrose/Potassium Chloride/Sodium Chloride	포도당/염화칼륨/염화나트륨	외용제/점안제(점안액)		2212	COS	
2628	Dextrose/Potassium Chloride/Sodium Chloride/Sodium Lactate	포도당/염화칼륨/염화나트륨/락트산나트륨	주사제/주사제		2213	BIJ	
2629	Dextrose/Potassium Citrate/Sodium Chloride/Sodium Citrate	포도당/시트르산칼륨/염화나트륨/시트르산나트륨	내복제/액제		2214	ALQ	
2630	Dextrose/Potassium Citrate/Sodium Chloride/Sodium Citrate	포도당/시트르산칼륨/염화나트륨/시트르산나트륨	내복제/액제		2214	ALQ	
2631	Dextrose/Potassium Citrate/Sodium Chloride/Sodium Citrate	포도당/시트르산칼륨/염화나트륨/시트르산나트륨	내복제/산제		2214	APD	
2632	Dextrose/Sodium Chloride	포도당/염화나트륨	주사제/주사제		2215	BIJ	
2633	Dextrose/Sodium Chloride	포도당/염화나트륨	주사제/주사제		2215	BIJ	
2634	Dextrose/Sodium Chloride	포도당/염화나트륨	외용제/관류액 등		2215	CIS	
2635	Dextrose/Sodium Chloride/Sodium Lactate	포도당/염화나트륨/락트산나트륨	주사제/주사제		2216	BIJ	
2636	Diacerein	디아세레인	내복제/경질캡슐제		2217	ACH	
2637	Diastase·Protease·Cellulase2000Iv/Lactobacillus Sporogenes/LipaseⅡ/Yeast	디아스타제·Protease·셀룰라제2000Iv/락토바실루스스포로게네스균/리파제Ⅱ/효모	내복제/정제, 저작정		2218	ATB	
2638	Diastase·Protease·Cellulase2000Iv/Lipase Ii/Simethicone/Ursodeoxycholic Acid	디아스타제·Protease·셀룰라제2000Iv/리파제 Ii/시메티콘/우르소데옥시콜산	내복제/정제, 저작정		2219	ATB	
2639	Diazepam	디아제팜	내복제/정제, 저작정		2220	ATB	207
2640	Diazepam	디아제팜	주사제/주사제		2220	BIJ	207
2641	Diazoxide	디아족시드	내복제/현탁제, 현탁액용정제, 현탁액용산제		2221	ASS	
2642	Dibasic Sodium Phosphate/Sodium Dihydrogen Phosphate	인산수소나트륨/인산이수소나트륨	내복제/액제		2222	ALQ	
2643	Dibasic Sodium Phosphate/Sodium Dihydrogen Phosphate	인산수소나트륨/인산이수소나트륨	내복제/정제, 저작정		2222	ATB	
2644	Dibasic Sodium Phosphate/Sodium Dihydrogen Phosphate	인산수소나트륨/인산이수소나트륨	외용제/액제		2222	CLQ	
2645	Dibucaine/Diphenhydramine/Dl-Camphor/Enoxolone/L-Menthol	디부카인/디펜히드라민/DL-캄파/에녹솔론/L-멘톨	외용제/크림제, 겔제, 젤리		2223	CCM	
2646	Dibucaine/Diphenhydramine/Dl-Camphor/Enoxolone/L-Menthol/Methyl Salicylate	디부카인/디펜히드라민/DL-캄파/에녹솔론/L-멘톨/살리실산메틸	외용제/크림제, 겔제, 젤리		2224	CCM	
2647	Dibucaine/Diphenhydramine/Dl-Camphor/Glycyrrhetic Acid/L-Menthol	디부카인/디펜히드라민/DL-캄파/글리시레틴산/L-멘톨	외용제/크림제, 겔제, 젤리		2225	CCM	
2648	Dibucaine/Diphenhydramine/Dl-Camphor/Glycyrrhetic Acid/L-Menthol	디부카인/디펜히드라민/DL-캄파/글리시레틴산/L-멘톨	외용제/크림제, 겔제, 젤리		2225	CCM	
2649	Dibucaine/Diphenhydramine/Dl-Camphor/Glycyrrhetic Acid/L-Menthol	디부카인/디펜히드라민/DL-캄파/글리시레틴산/L-멘톨	외용제/액제		2225	CLQ	
2650	Dibucaine/Diphenhydramine/Dl-Camphor/Glycyrrhetic Acid/L-Menthol/Methyl Salicylate	디부카인/디펜히드라민/DL-캄파/글리시레틴산/L-멘톨/살리실산메틸	외용제/크림제, 겔제, 젤리		2226	CCM	
2651	Dibucaine/Diphenhydramine/Dl-Camphor/Glycyrrhetic Acid/L-Menthol/Methyl Salicylate	디부카인/디펜히드라민/DL-캄파/글리시레틴산/L-멘톨/살리실산메틸	외용제/액제		2226	CLQ	
2652	Dibucaine/Diphenhydramine/Dl-Camphor/L-Menthol/Methyl Salicylate	디부카인/디펜히드라민/DL-캄파/L-멘톨/살리실산메틸	외용제/크림제, 겔제, 젤리		2227	CCM	
2653	Dibucaine/Esculoside/Hydrocortisone	디부카인/에스쿨린/히드로코르티손	외용제/좌제		2228	CSP	
2654	Dibucaine/Esculoside/Hydrocortisone/Neomycin B	디부카인/에스쿨린/히드로코르티손/네오마이신 B	외용제/연고제		2229	COM	
2655	Diclofenac	디클로페낙	내복제/정제, 저작정		2230	ATB	208
2656	Diclofenac	디클로페낙	내복제/장용정제		2230	ATE	208
2657	Diclofenac	디클로페낙	주사제/주사제		2230	BIJ	208
2658	Diclofenac	디클로페낙	외용제/크림제, 겔제, 젤리		2230	CCM	208
2659	Diclofenac	디클로페낙	외용제/액제		2230	CLQ	208
2660	Diclofenac	디클로페낙	외용제/점안제(점안액)		2230	COS	208
2661	Diclofenac	디클로페낙	외용제/경고제, 첩부제		2230	CPL	208
2662	Diclofenac/Misoprostol	디클로페낙/미소프로스톨	내복제/정제, 저작정		2231	ATB	
2663	Dicloxacillin	디클록사실린		ONLY_DESC	2232		209
2664	Dicyclomine	디시클로민	내복제/경질캡슐제		2233	ACH	
2665	Dicyclomine	디시클로민	내복제/정제, 저작정		2233	ATB	
2666	Dicyclomine/L-Menthol/Papaverine/Ursodeoxycholic Acid	디시클로민/L-멘톨/파파베린/우르소데옥시콜산	내복제/정제, 저작정		2234	ATB	
2667	Dicyclomine/Papaverine	디시클로민/파파베린	내복제/정제, 저작정		2235	ATB	
2668	Didanosine	디다노신		ONLY_DESC	2236		210
2669	Dienogest	디에노게스트	내복제/정제, 저작정		2237	ATB	
2670	Dienogest/Estradiol	디에노게스트/에스트라디올	내복제/정제, 저작정		2238	ATB	
2671	Diethylamine	디에틸아민	내복제/경질캡슐제		2239	ACH	
2672	Diethylene Triamine 5-Acetic Acid	디에틸렌트리아민 5-아세트산	주사제/주사제		2240	BIJ	
2673	Diethylene Triamine 5-Acetic Acid/Indium Chloride(111In)	디에틸렌트리아민 5-아세트산/염화인듐(111In)	주사제/주사제		2241	BIJ	
2674	Diethylpropion	디에틸프로피온	내복제/정제, 저작정		2242	ATB	
2675	Diflorasone	디플로라손	외용제/크림제, 겔제, 젤리		2243	CCM	
2676	Diflucortolone	디플루코르톨론	외용제/로션제		2244	CLT	
2677	Diflucortolone	디플루코르톨론	외용제/연고제		2244	COM	
2678	Diflucortolone/Isoconazole	디플루코르톨론/이소코나졸	외용제/크림제, 겔제, 젤리		2245	CCM	
2679	Diflunisal	디플루니살	내복제/정제, 저작정		2246	ATB	
2680	Diflupredinate	디플루프레드네이트	외용제/크림제, 겔제, 젤리		2247	CCM	
2681	Digoxin	디곡신	내복제/엘릭서제		2248	AEL	211
2682	Digoxin	디곡신	내복제/정제, 저작정		2248	ATB	211
2683	Digoxin	디곡신	주사제/주사제		2248	BIJ	211
2684	Dihydrocodeine	디히드로코데인	내복제/서방형정제		2249	ATR	
2685	Dihydroergotamine	디히드로에르고타민	주사제/주사제		2250	BIJ	212
2686	Dihydroxyaluminum	디히드록시알루미늄	내복제/정제, 저작정		2251	ATB	
2687	Dihydroxydibutylether	디히드록시디부틸에텔	내복제/연질캡슐제		2252	ACS	
2688	Dihydroxydibutylether	디히드록시디부틸에텔	내복제/액제		2252	ALQ	
2689	Dilazep	딜라제프	내복제/정제, 저작정		2253	ATB	
2690	Diltiazem	딜티아젬	내복제/서방캡슐제		2254	ACR	213
2691	Diltiazem	딜티아젬	내복제/정제, 저작정		2254	ATB	213
2692	Diltiazem	딜티아젬	내복제/서방형정제		2254	ATR	213
2693	Diltiazem	딜티아젬	주사제/주사제		2254	BIJ	213
2694	Dimenhydrinate	디멘히드리네이트	내복제/정제, 저작정		2255	ATB	214
2695	Dimenhydrinate/Pyridoxine	디멘히드리네이트/피리독신	내복제/기타제형		2256	AMS	
2696	Dimenhydrinate/Scopolamine	디멘히드리네이트/스코폴라민	내복제/정제, 저작정		2257	ATB	
2697	Dimercaptosuccinic Acid	디메르캅토숙신산	주사제/주사제		2258	BIJ	
2698	Dimethicone/Guaiazulene	디메티콘/구아야줄렌	내복제/현탁제, 현탁액용정제, 현탁액용산제		2259	ASS	
2699	Dimethicone/Hemicellulase/Ox Bile/Pancreatin	디메티콘/헤미셀룰라제/우담즙/판크레아틴	내복제/정제, 저작정		2260	ATB	
2700	Dimethicone/Hemicellulase/Ox Bile/Pancreatin	디메티콘/헤미셀룰라제/우담즙/판크레아틴	내복제/장용정제		2260	ATE	
2701	Dimethicone/Hemicellulase/Pancreatin	디메티콘/헤미셀룰라제/판크레아틴	내복제/정제, 저작정		2261	ATB	
2702	Dimethicone/Hemicellulase/Pancreatin/Ursodeoxycholic Acid	디메티콘/헤미셀룰라제/판크레아틴/우르소데옥시콜산	내복제/장용정제		2262	ATE	
2703	Dimethicone/Pancreatin	디메티콘/판크레아틴	내복제/장용정제		2263	ATE	
2704	Dimethyl Fumarate	디메틸푸마르산염	내복제/경질캡슐제		2264	ACH	
2705	Dimethyl Sulfoxide	디메틸설폭시도	외용제/액제		2265	CLQ	
2706	Dinoprostone	디노프로스톤	외용제/서방형정제		2266	CTR	215
2707	Dioctahedral Smectite	디옥타헤드랄스멕타이트	내복제/산제		2267	APD	216
2708	Dioctahedral Smectite	디옥타헤드랄스멕타이트	내복제/현탁제, 현탁액용정제, 현탁액용산제		2267	ASS	216
2709	Diomagnite	디오마그나이트	내복제/현탁제, 현탁액용정제, 현탁액용산제		2268	ASS	
2710	Diosmin	디오스민	내복제/경질캡슐제		2269	ACH	
2711	Dipalmitoylphosphatidyl Choline	Dipalmitoylphosphatidyl Choline	외용제/액제		2270	CLQ	
2712	Diphenhydramine	디펜히드라민	내복제/경질캡슐제		2271	ACH	217
2713	Diphenhydramine	디펜히드라민	내복제/연질캡슐제		2271	ACS	217
2714	Diphenhydramine	디펜히드라민	내복제/액제		2271	ALQ	217
2715	Diphenhydramine	디펜히드라민	내복제/정제, 저작정		2271	ATB	217
2716	Diphenhydramine Salicylate/Dl-Camphor/Glycol Salicylate/L-Menthol/Tocopherol	디펜히드라민 Salicylate/DL-캄파/살리실산글리콜/L-멘톨/토코페롤	외용제/경고제, 첩부제		2272	CPL	
2717	Diphenhydramine/Dl-Camphor/Glycol Salicylate/Glycyrrhetic Acid/L-Menthol/Tocopherol	디펜히드라민/DL-캄파/살리실산글리콜/글리시레틴산/L-멘톨/토코페롤	외용제/카타플라스마제		2273	CPO	
2718	Diphenhydramine/Dl-Camphor/Glycol Salicylate/L-Menthol/Mentha Oil	디펜히드라민/DL-캄파/살리실산글리콜/L-멘톨/박하유	외용제/카타플라스마제		2274	CPO	
2719	Diphenhydramine/Dl-Camphor/Glycyrrhetic Acid/L-Menthol/Methyl Salicylate/Tocopherol	디펜히드라민/DL-캄파/글리시레틴산/L-멘톨/살리실산메틸/토코페롤	외용제/카타플라스마제		2275	CPO	
2720	Diphenhydramine/Dl-Camphor/L-Menthol/Mentha Oil/Methyl Salicylate/Tocopherol/Vanillyl Nonylamide	디펜히드라민/DL-캄파/L-멘톨/박하유/살리실산메틸/토코페롤/노닐산바닐아미드	외용제/경고제, 첩부제		2276	CPL	
2721	Diphenhydramine/Dl-Camphor/L-Menthol/Mentha Oil/Methyl Salicylate/Tocopherol/Vanillyl Nonylamide	디펜히드라민/DL-캄파/L-멘톨/박하유/살리실산메틸/토코페롤/노닐산바닐아미드	외용제/카타플라스마제		2276	CPO	
2722	Diphenhydramine/Dl-Camphor/L-Menthol/Methyl Salicylate	디펜히드라민/DL-캄파/L-멘톨/살리실산메틸	외용제/카타플라스마제		2277	CPO	
2723	Diphenhydramine/Dl-Camphor/L-Menthol/Prednisolone/Thymol	디펜히드라민/DL-캄파/L-멘톨/프레드니솔론/티몰	외용제/액제		2278	CLQ	
2724	Diphenhydramine/Enoxolone/Isopropyl Methylphenol/Lidocaine/Terbinafine	디펜히드라민/에녹솔론/이소프로필메틸페놀/리도카인/테르비나핀	외용제/분무제 및 흡입제		2279	CSI	
2725	Diphenhydramine/Enoxolone/Lidocaine/Terbinafine	디펜히드라민/에녹솔론/리도카인/테르비나핀	외용제/에어로솔제		2280	CAE	
2726	Diphenhydramine/Ergocalciferol/Triclocarban/Vitamin A/Zinc Oxide	디펜히드라민/에르고칼시페롤/티리클로카르반/비타민 A/산화아연	외용제/연고제		2281	COM	
2727	Diphenhydramine/Hydrocortisone/Zinc Oxide	디펜히드라민/히드로코르티손/산화아연	외용제/연고제		2282	COM	
2728	Diphenhydramine/Isopropyl Methylphenol/L-Menthol	디펜히드라민/이소프로필메틸페놀/L-멘톨	외용제/패취제		2283	CPC	
2729	Diphenhydramine/Isopropyl Methylphenol/L-Menthol	디펜히드라민/이소프로필메틸페놀/L-멘톨	외용제/경고제, 첩부제		2283	CPL	
2730	Diphenylpyraline	디페닐피랄린	주사제/주사제		2284	BIJ	
2731	Diphtheria Toxoid/Filament Hemagglutinin/Fim/Pertussis Toxoid/Prn/Tetanus Toxoid	디프테리아톡소이드/필라멘트헤마글루티닌/Fim/백일해톡소이드/Prn/파상풍톡소이드	주사제/주사제		2285	BIJ	
2732	Diphtheria Toxoid/Filament Hemagglutinin/Pertussis Toxoid/Poliomyelitis Virus Types Ⅰ 40D Antigen/Poliomyelitis Virus Types Ⅱ 8D Antigen/Poliomyelitis Virus Types Ⅲ 32D Antigen/Tetanus Toxoid	디프테리아톡소이드/필라멘트헤마글루티닌/백일해톡소이드/불활화폴리오바이러스제1형40D/불활화폴리오바이러스제2형8D/불활화폴리오바이러스제3형32D/파상풍톡소이드	주사제/주사제		2286	BIJ	
2733	Diphtheria Toxoid/Filament Hemagglutinin/Pertussis Toxoid/Poliomyelitis Virus Types Ⅰ 40D Antigen/Poliomyelitis Virus Types Ⅱ 8D Antigen/Poliomyelitis Virus Types Ⅲ 32D Antigen/Tetanus Toxoid/Tetanus Toxoid Conjugated Haemophilus Influenzae Type B Polysaccharide	디프테리아톡소이드/필라멘트헤마글루티닌/백일해톡소이드/불활화폴리오바이러스제1형40D/불활화폴리오바이러스제2형8D/불활화폴리오바이러스제3형32D/파상풍톡소이드/파상풍톡소이드와접합된헤모필루스인플루엔자비형균다당류	주사제/주사제		2287	BIJ	
2734	Diphtheria Toxoid/Haemophilus Pertussis Defensive Antigen/Tetanus Toxoid	디프테리아톡소이드/Haemophilus Pertussis Defensive Antigen/파상풍톡소이드	주사제/주사제		2288	BIJ	
2735	Diphtheria Toxoid/Nthi Protein D/Pneumococcal P/Pneumococcal Polysaccharide Type 1/Pneumococcal Polysaccharide Type 14/Pneumococcal Polysaccharide Type 18C/Pneumococcal Polysaccharide Type 19F/Pneumococcal Polysaccharide Type 23F	디프테리아톡소이드/폐렴구균단백질D(NTHi)/폐렴구균다당류/폐렴구균다당류 Type 1/폐렴구균다당류 Type 14/폐렴구균다당류 Type 18C/폐렴구균다당류 Type 19F/폐렴구균다당류 Type 23F	주사제/주사제		2289	BIJ	
2736	Diphtheria Toxoid/Pertussis Toxoid/Pertussis Vaccine/Tetanus Toxoid/백일해균선모적혈구응집소	디프테리아톡소이드/백일해톡소이드/백일해백신/파상풍톡소이드/백일해균선모적혈구응집소	주사제/주사제		2290	BIJ	
2737	Diphtheria Toxoid/Pertussis Toxoid/Poliomyelitis Virus Types Ⅰ 40D Antigen/Poliomyelitis Virus Types Ⅱ 8D Antigen/Poliomyelitis Virus Types Ⅲ 32D Antigen/Tetanus Toxoid/백일해균69Kda외막단백질/백일해균선모적혈구응집소	디프테리아톡소이드/백일해톡소이드/불활화폴리오바이러스제1형40D/불활화폴리오바이러스제2형8D/불활화폴리오바이러스제3형32D/파상풍톡소이드/백일해균69Kda외막단백질/백일해균선모적혈구응집소	주사제/주사제		2291	BIJ	
2738	Diphtheria Toxoid/Pertussis Toxoid/Tetanus Toxoid/백일해균69Kda외막단백질/백일해균선모적혈구응집소	디프테리아톡소이드/백일해톡소이드/파상풍톡소이드/백일해균69Kda외막단백질/백일해균선모적혈구응집소	주사제/주사제		2292	BIJ	
2739	Diphtheria Toxoid/Tetanus Toxoid	디프테리아톡소이드/파상풍톡소이드	주사제/주사제		2293	BIJ	
2740	Dipivefrin	Dipivefrin		ONLY_DESC	2294		218
2741	Dipotassium Glycyrrhizinate/L-Menthol/Lidocaine/Terbinafine	글리시리진산디칼륨/L-멘톨/리도카인/테르비나핀	외용제/크림제, 겔제, 젤리		2295	CCM	
2742	Dipotassium Glycyrrhizinate/Sulfamethoxazole	글리시리진산디칼륨/설파메톡사졸	외용제/점안제(점안액)		2296	COS	
2743	Dipotassium Glycyrrhizinate/Tocopherol/Urea	글리시리진산디칼륨/토코페롤/요소	외용제/크림제, 겔제, 젤리		2297	CCM	
2744	Diquafosol	디쿠아포솔	외용제/점안제(점안액)		2298	COS	219
2745	Dirithromycin	디리트로마이신	내복제/정제, 저작정		2299	ATB	
2746	Disulfiram	디설피람		ONLY_DESC	2300		220
2747	Dizet/Hydrotalcite/Sodium Bicarbonate	다이제트/히드로탈시트/탄산수소나트륨	내복제/정제, 저작정		2301	ATB	
2748	Dizet/Magnesium Aluminometasilicate/Scopolia/Sodium Bicarbonate	다이제트/메타규산알루민산마그네슘/스코폴리아/탄산수소나트륨	내복제/정제, 저작정		2302	ATB	
2749	Dizet/Magnesium Carbonate/Scopolia/Sodium Bicarbonate	다이제트/탄산마그네슘/스코폴리아/탄산수소나트륨	내복제/정제, 저작정		2303	ATB	
2750	Dizet/Metoclopramide/Simethicone	다이제트/메토클로프라미드/시메티콘	내복제/정제, 저작정		2304	ATB	
2751	Dizet/Neusilin/Scopolia/Sodium Bicarbonate	다이제트/Neusilin/스코폴리아/탄산수소나트륨	내복제/정제, 저작정		2305	ATB	
2752	Dl-Camphor/Enoxolone/Glycerin/Tocopherol	DL-캄파/에녹솔론/글리세린/토코페롤	외용제/크림제, 겔제, 젤리		2306	CCM	
2753	Dl-Camphor/Eucalyptus Oil/Glycol Salicylate/Glycyrrhizinic Acid/L-Menthol/Methyl Salicylate	DL-캄파/유칼립투스유/살리실산글리콜/글리시리진산/L-멘톨/살리실산메틸	외용제/에어로솔제		2307	CAE	
2754	Dl-Camphor/Gardenia Fruit/Glycol Salicylate/Glycyrrhizinic Acid/L-Menthol/Phellodendron Bark/Tocopherol/Zanthoxylum Fruit	DL-캄파/치자/살리실산글리콜/글리시리진산/L-멘톨/황백/토코페롤/산초	외용제/카타플라스마제		2308	CPO	
2755	Dl-Camphor/Gardenia Fruit/Glycol Salicylate/L-Menthol/Phellodendron Bark/Tocopherol	DL-캄파/치자/살리실산글리콜/L-멘톨/황백/토코페롤	외용제/경고제, 첩부제		2309	CPL	
2756	Dl-Camphor/Gardenia Fruit/Glycol Salicylate/L-Menthol/Phellodendron Bark/Tocopherol	DL-캄파/치자/살리실산글리콜/L-멘톨/황백/토코페롤	외용제/카타플라스마제		2309	CPO	
2757	Dl-Camphor/Gardenia Fruit/L-Menthol/Methyl Salicylate/Phellodendron Bark/Tocopherol	DL-캄파/치자/L-멘톨/살리실산메틸/황백/토코페롤	외용제/경고제, 첩부제		2310	CPL	
2758	Dl-Camphor/Gardenia Fruit/L-Menthol/Methyl Salicylate/Phellodendron Bark/Tocopherol	DL-캄파/치자/L-멘톨/살리실산메틸/황백/토코페롤	외용제/카타플라스마제		2310	CPO	
2759	Dl-Camphor/Glycerin/Glycyrrhetic Acid/Tocopherol	DL-캄파/글리세린/글리시레틴산/토코페롤	외용제/크림제, 겔제, 젤리		2311	CCM	
2760	Dl-Camphor/Glycol Salicylate/Glycyrrhetic Acid/L-Menthol/Tocopherol	DL-캄파/살리실산글리콜/글리시레틴산/L-멘톨/토코페롤	외용제/카타플라스마제		2312	CPO	
2761	Dl-Camphor/Glycol Salicylate/L-Menthol/Tocopherol	DL-캄파/살리실산글리콜/L-멘톨/토코페롤	외용제/카타플라스마제		2313	CPO	
2762	Dl-Camphor/Glycol Salicylate/Mentha Oil/Tocopherol	DL-캄파/살리실산글리콜/박하유/토코페롤	외용제/카타플라스마제		2314	CPO	
2763	Dl-Camphor/Glycyrrhetic Acid/L-Menthol/Mentha Oil/Methyl Salicylate/Tocopherol/Vanillyl Nonylamide	DL-캄파/글리시레틴산/L-멘톨/박하유/살리실산메틸/토코페롤/노닐산바닐아미드	외용제/경고제, 첩부제		2315	CPL	
2764	Dl-Camphor/L-Menthol	DL-캄파/L-멘톨	외용제/크림제, 겔제, 젤리		2316	CCM	
2765	Dl-Camphor/L-Menthol/Methyl Salicylate	DL-캄파/L-멘톨/살리실산메틸	외용제/크림제, 겔제, 젤리		2317	CCM	
2766	Dl-Camphor/L-Menthol/Methyl Salicylate/Phellodendron Bark	DL-캄파/L-멘톨/살리실산메틸/황백	외용제/카타플라스마제		2318	CPO	
2767	Dl-Camphor/L-Menthol/Methyl Salicylate/Vanillyl Nonylamide	DL-캄파/L-멘톨/살리실산메틸/노닐산바닐아미드	외용제/카타플라스마제		2319	CPO	
2768	Dl-Camphor/Phenol/Salicylic Acid	DL-캄파/페놀/살리실산	외용제/액제		2320	CLQ	
2769	Dl-Methionine/L-Cysteine Anhydrous	DL-메티오닌/L-시스테인 Anhydrous	내복제/경질캡슐제		2321	ACH	
2770	Dl-Methylephedrine/Ginger/Glycyrrhizae Radix/Guaifenesin/Platycodon/Theophylline Anhydrous/Trichosanthes Seed	DL-메틸에페드린/건강/감초/구아이페네신/길경/테오필린 Anhydrous/Trichosanthes Seed	내복제/정제, 저작정		2322	ATB	
2771	Dl-Methylephedrine/Guaifenesin/Pentoxyverine	DL-메틸에페드린/구아이페네신/펜톡시베린	내복제/시럽제, 건조시럽		2323	ASY	
2772	Dl-Phenylalanine/Superoxide Dismutase	DL-페닐알라닌/Superoxide Dismutase	내복제/정제, 저작정		2324	ATB	
2773	Dl-Tocopherol	DL-토코페롤	내복제/경질캡슐제		2325	ACH	
2774	Dobesilic Acid	Dobesilic Acid	내복제/정제, 저작정		2326	ATB	
2775	Dobutamine	도부타민	주사제/주사제		2327	BIJ	
2776	Docetaxel	도세탁셀	주사제/주사제		2328	BIJ	221
2777	Docusate	도큐세이트	내복제/연질캡슐제		2329	ACS	222
2778	Docusate/Glycyrrhiza/Pantothenate/Pyridoxine/Rhubarb/Thiamine	도큐세이트/감초/판토텐산/피리독신/대황/티아민	내복제/정제, 저작정		2330	ATB	
2779	Dolasetron	돌라세트론	주사제/주사제		2331	BIJ	223
2780	Dolutegravir	돌루테그라비르	내복제/정제, 저작정		2332	ATB	224
2781	Domperidone	돔페리돈	내복제/과립제, 세립		2333	AGN	
2782	Domperidone	돔페리돈	내복제/액제		2333	ALQ	
2783	Domperidone	돔페리돈	내복제/현탁제, 현탁액용정제, 현탁액용산제		2333	ASS	
2784	Domperidone	돔페리돈	내복제/정제, 저작정		2333	ATB	
2785	Donepezil	도네페질	내복제/정제, 저작정		2334	ATB	225
2786	Donepezil	도네페질	내복제/확산정, 속붕정, 구강붕해정		2334	ATD	225
2787	Dopamine	도파민	주사제/주사제		2335	BIJ	
2788	Doripenem	도리페넴	주사제/주사제		2336	BIJ	
2789	Dornase alfa	Dornase alfa		ONLY_DESC	2337		226
2790	Dorzolamide	도르졸라미드	외용제/점안제(점안액)		2338	COS	227
2791	Dorzolamide/Timolol	도르졸라미드/티몰롤	외용제/점안제(점안액)		2339	COS	
2792	Doxazosin	독사조신	내복제/정제, 저작정		2340	ATB	228
2793	Doxazosin	독사조신	내복제/서방형정제		2340	ATR	228
2794	Doxepin	독세핀	내복제/정제, 저작정		2341	ATB	229
2795	Doxercalciferol	Doxercalciferol		ONLY_DESC	2342		230
2796	Doxifluridine	독시플루리딘	내복제/경질캡슐제		2343	ACH	
2797	Doxofylline	독소필린	내복제/정제, 저작정		2344	ATB	231
2798	Doxorubicin	독소루비신	주사제/주사제		2345	BIJ	
2799	Doxycycline	독시사이클린	내복제/경질캡슐제		2346	ACH	232
2800	Doxycycline	독시사이클린	내복제/정제, 저작정		2346	ATB	232
2801	Doxylamine	독시라민	내복제/산제		2347	APD	233
2802	Doxylamine	독시라민	내복제/정제, 저작정		2347	ATB	233
2803	Doxylamine/Pyridoxine	독시라민/피리독신	내복제/장용정제		2348	ATE	
2804	Dronabinol	Dronabinol		ONLY_DESC	2349		234
2805	Dronedarone	드로네다론	내복제/정제, 저작정		2350	ATB	
2806	Drospirenone/Estradiol	드로스피레논/에스트라디올	내복제/정제, 저작정		2351	ATB	
2807	Drospirenone/Ethinyl Estradiol	드로스피레논/에티닐에스트라디올	내복제/정제, 저작정		2352	ATB	
2808	Droxidopa	Droxidopa		ONLY_DESC	2353		235
2809	Dulaglutide	둘라글루타이드	주사제/주사제		2354	BIJ	236
2810	Duloxetine	둘록세틴	내복제/장용캡슐제		2355	ACE	237
2811	Duloxetine	둘록세틴	내복제/장용정제		2355	ATE	237
2812	Dupilumab	두필루맙	주사제/주사제		2356	BIJ	
2813	Dutasteride	두타스테리드	내복제/연질캡슐제		2357	ACS	238
2814	Dutasteride	두타스테리드	내복제/정제, 저작정		2357	ATB	238
2815	Dydrogesterone/Estradiol	디드로게스테론/에스트라디올	내복제/정제, 저작정		2358	ATB	
2816	E.Coli Strain Nissle 1917	E.Coli Strain Nissle 1917	내복제/경질캡슐제		2359	ACH	
2817	E.Coli Strain Nissle 1917	E.Coli Strain Nissle 1917	내복제/현탁제, 현탁액용정제, 현탁액용산제		2359	ASS	
2818	Ebastine	에바스틴	내복제/액제		2360	ALQ	239
2819	Ebastine	에바스틴	내복제/정제, 저작정		2360	ATB	239
2820	Ebastine/Pseudoephedrine	에바스틴/슈도에페드린	내복제/서방캡슐제		2361	ACR	
2821	Eburnamonine	에버나모닌	내복제/경질캡슐제		2362	ACH	
2822	Eburnamonine	에버나모닌	주사제/주사제		2362	BIJ	
2823	Ecabet	에카베트	내복제/과립제, 세립		2363	AGN	
2824	Ecabet	에카베트	내복제/현탁제, 현탁액용정제, 현탁액용산제		2363	ASS	
2825	Ecabet	에카베트	내복제/정제, 저작정		2363	ATB	
2826	Echinacea	에키나시야근	내복제/액제		2364	ALQ	
2827	Echinacea	에키나시야근	내복제/산제		2364	APD	
2828	Echinacea	에키나시야근	내복제/정제, 저작정		2364	ATB	
2829	Echinacea Purpurea/Echinacea Purpurea Herba	에키나세아푸르푸레아/에키나세아푸르푸레아 Herba	내복제/정제, 저작정		2365	ATB	
2830	Econazole	에코나졸	외용제/연고제		2366	COM	
2831	Econazole/L-Menthol/Lidocaine/Salicylic Acid	에코나졸/L-멘톨/리도카인/살리실산	외용제/액제		2367	CLQ	
2832	Econazole/Triamcinolone	에코나졸/트리암시놀론	외용제/크림제, 겔제, 젤리		2368	CCM	240
2833	Econazole/Triamcinolone	에코나졸/트리암시놀론	외용제/연고제		2368	COM	240
2834	Eculizumab	에쿨리주맙	주사제/주사제		2369	BIJ	
2835	Edaravone	에다라본	주사제/주사제		2370	BIJ	
2836	Edetate Calcium Disodium	에데트산칼슙나트륨	주사제/주사제		2371	BIJ	
2837	Edoxaban	에독사반	내복제/정제, 저작정		2372	ATB	241
2838	Efavirenz	에파비렌즈	내복제/정제, 저작정		2373	ATB	242
2839	Efinaconazole	에피나코나졸	외용제/액제		2374	CLQ	243
2840	Efmoroctocog Α	Efmoroctocog Α	주사제/주사제		2375	BIJ	
2841	Efonidipine	에포니디핀	내복제/정제, 저작정		2376	ATB	
2842	Eftrenonacog Α	Eftre노나코그 Α	주사제/주사제		2377	BIJ	
2843	Elbasvir/Grazoprevir	엘바스비르/그라조프레비르	내복제/정제, 저작정		2378	ATB	
2844	Elcatonin	엘카토닌	주사제/주사제		2379	BIJ	
2845	Eletriptan	Eletriptan		ONLY_DESC	2380		244
