ING_ID	ING_NAME_EN
1874	Cholecalciferol/Zinc Oxide
1875	Cholestyramine
1876	Choline Alfoscerate
1877	Choline Bitartrate/Chondroitin Sulfate/Cyanocobalamin/Fursultiamine/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Γ-Oryzanol
1878	Choline Bitartrate/Chondroitin Sulfate/Cyanocobalamin/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Γ-Oryzanol
1879	Choline Bitartrate/Chondroitin Sulfate/Cyanocobalamin/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Γ-Oryzanol
1880	Choline Bitartrate/Chondroitin Sulfate/Retinol/Riboflavin/Thiamine
1881	Choline Bitartrate/Chondroitin Sulfate/Riboflavin/Thiamine/Vitamin A
1882	Choline Bitartrate/Cyanocobalamin/Fursultiamine/Inositol/Nicotinamide/Pantothenate/Pyridoxal Phosphate/Riboflavin/Tocopherol/Ubidecarenone/Γ-Oryzanol
1883	Choline Bitartrate/Cyanocobalamin/Fursultiamine/Inositol/Pantothenate/Pyridoxine/Tocopherol/Γ-Oryzanol
1884	Choline Bitartrate/L-Cystine
1885	Choline Tartrate/Chondroitin Sulfate/Cyanocobalamin/Fursultiamine/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Γ-Oryzanol
1886	Choline Tartrate/Cyanocobalamin/D-Biotin/Folic Acid/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Ursodeoxycholic Acid
1887	Choline Tartrate/Cyanocobalamin/Folic Acid/Glucuronolactone/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Ubidecarenone/Ursodeoxycholic Acid/Γ-Oryzanol
1888	Chondroithin Sulfate/Sodium Hyaluronate
1889	Chondroitin Sulfate
1890	Chondroitin Sulfate-Iron Complex
1891	Chondroitin Sulfate-Iron Complex/Cyanocobalamin/Folic Acid
1892	Chondroitin Sulfate/Cyanocobalamin/Dipotassium Glycyrrhizinate/Naphazoline/Panthenol/Pyridoxine
1893	Chondroitin Sulfate/Cyanocobalamin/Fursultiamine/Inositol/Magnesium Oxide/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Γ-Oryzanol
1894	Chondroitin Sulfate/Cyanocobalamin/Fursultiamine/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Γ-Oryzanol
1895	Chondroitin Sulfate/Cyanocobalamin/Fursultiamine/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Γ-Oryzanol
1896	Chondroitin Sulfate/Cyanocobalamin/Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Soybean Oil/Tocopherol/Γ-Oryzanol
1897	Chondroitin Sulfate/Cyanocobalamin/Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Γ-Oryzanol
1898	Chondroitin Sulfate/Cyanocobalamin/Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Γ-Oryzanol
1899	Chondroitin Sulfate/Cyanocobalamin/Fursultiamine/Pyridoxine
1900	Chondroitin Sulfate/Cyanocobalamin/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Ubidecarenone/Γ-Oryzanol
1901	Chondroitin Sulfate/Cyanocobalamin/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Γ-Oryzanol
1902	Chondroitin Sulfate/Cyanocobalamin/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Γ-Oryzanol
1903	Chondroitin Sulfate/Cyanocobalamin/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Thiamine/Tocopherol/Γ-Oryzanol
1904	Chondroitin Sulfate/Cyanocobalamin/Inositol/Nicotinamide/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Γ-Oryzanol
1905	Chondroitin Sulfate/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine
1906	Chondroitin Sulfate/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol
1907	Chondroitin Sulfate/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Γ-Oryzanol
1908	Chondroitin Sulfate/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Thiamine/Tocopherol
1909	Chondroitin Sulfate/Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Thiamine/Tocopherol/Γ-Oryzanol
1910	Chondroitin Sulfate/Ergocalciferol/Retinol/Riboflavin/Thiamine
1911	Chondroitin Sulfate/Ergocalciferol/Riboflavin/Thiamine/Vitamin A
1912	Chondroitin Sulfate/Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Γ-Oryzanol
1913	Chondroitin Sulfate/Hypromellose/Potassium Chloride/Sodium Chloride
1914	Chondroitin Sulfate/L-Aspartate/Sodium Chloride/Taurine
1915	Chondroitin Sulfate/Lycium Fruit/Pyridoxine/Retinol/Schisandra Fruit/Thiamine/Tocopherol
1916	Chondroitin Sulfate/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Γ-Oryzanol
1917	Chondroitin Sulfate/Retinol/Riboflavin/Thiamine
1918	Chondroitin Sulfate/Sodium Hyaluronate
1919	Chromic Chloride
1920	Chromic Chloride/Copper Sulfate/Manganese Sulfate/Zinc Sulfate
1921	Chromic Chloride/Cupric Chloride/Ferric Chloride/Manganese Chloride/Potassium Iodide/Sodium Fluoride/Sodium Molybdate/Sodium Selenite/Zinc Chloride
1922	Chromic Chloride/Cupric Sulfate/Manganese Sulfate/Selenious Acid/Zinc Sulfate
1923	Chromic Chloride/Cupric Sulfate/Manganese Sulfate/Zinc Sulfate
1924	Chromium (51Cr) Edetate
1925	Chymopapain
1926	Ciclacillin
1927	Ciclesonide
1928	Cicletanine
1929	Ciclopirox
1930	Ciclopiroxolamine/Lidocaine
1931	Cilastatin/Imipenem
1932	Cilastatin/Imipenem/Sodium Chloride
1933	Cilazapril
1934	Cilnidipine
1935	Cilostazol
1936	Cilostazol/Ginkgo Biloba Leaf
1937	Cimetidine
1938	Cimetropium
1939	Cimicifuga
1940	Cimicifuga/Hyperici
1941	Cimicifuga/Ignatia/Sanguinaria/Sepia
1942	Cimicifugae
1943	Cinacalcet
1944	Cinepazide
1945	Cinnamomi Ramulus/Ginger/Glycyrrhiza/Jujube/Peony/Psyllium Husk/Rhubarb/Sennae Fructus
1946	Cinnamon Bark/Citrus Unshiu Peel/Dl-Carnitine/Gentian/Ginger/Glycyrrhiza/L-Menthol
1947	Cinnamon Bark/Citrus Unshiu Peel/Dl-Carnitine/Ginger/Ginseng/L-Menthol
1948	Cinnamon Bark/Coptis/Gambir/Gentian/Ginseng/Glycyrrhiza/Phellodendron Bark/Scutellaria
1949	Cinnamon Bark/Diastase·Protease·Cellulase1000/Gentian/Ginger/Glycyrrhiza/Magnesium Aluminometasilicate/Magnesium Hydroxide/Sodium Bicarbonate
1950	Cinnamon Bark/Gambir/Ginger/L-Menthol
1951	Cinnamon Bark/Gentian/Ginger/L-Menthol/Magnesium Aluminometasilicate/Scopolia/Sodium Bicarbonate/Ursodeoxycholic Acid
1952	Cinnamon Bark/Gentian/Ginger/Magnesium Aluminometasilicate/Scopolia/Sodium Bicarbonate/Ursodeoxycholic Acid
1953	Cinnamon Bark/Gentian/Hydrotalcite/Sodium Bicarbonate
1954	Cinnamon Bark/Ginger/Glycyrrhiza/Peony/Poncirus Fruit/Psyllium Husk/Rhubarb/Sennae Fructus
1955	Cinnamon Bark/Glycyrrhiza/Ibuprofen/Peony/Zingiberis Rhizoma Crudus
1956	Cinnarizine
1957	Cinnarizine/Dimenhydrinate
1958	Cinoxicam
1959	Ciprofibrate
1960	Ciprofloxacin
1961	Ciprofloxacin/Dexamethasone
1962	Ciprofloxacin/Fluocinolone
1963	Ciprofloxacin/Hydrocortisone
1964	Cisatracurium
1965	Cisplatin
1966	Citalopram
1967	Citicoline
1968	Citric Acid
1969	Citric Acid/Glucose/Sodium Citrate
1970	Citric Acid/Light Magnesium Oxide/Sodium Picosulfate
1971	Citric Acid/Magnesium Carbonate
1972	Citric Acid/Magnesium Oxide/Sodium Picosulfate
1973	Citric Acid/Potassium Citrate
1974	Citrulline
1975	Citrus Unshiu Peel/Coptis/Creosote/Cyperus/Glycyrrhiza
1976	Citrus Unshiu Peel/Creosote/Gambir/Glycyrrhiza/Phellodendron Bark
1977	Citrus Unshiu Peel/Creosote/Geranium Herb/Glycyrrhiza/Phellodendron Bark/Scopolia
1978	Cladribine
1979	Clarithromycin
1980	Clavulanate/Ticarcillin
1981	Clebopride
1982	Clebopride/Simethicone
1983	Clemastine
1984	Clematidis Radix/L-Menthol/Methyl Salicylate/Momordicae Semen/Myrrha/Olibanum/Ricini Semen/Zinc Oxide
1985	Clematidis Radix/Menthol/Methyl Salicylate/Momordicae Semen/Myrrha/Olibanum/Resina Pini/Ricini Semen/Yellow Beeswax/Zinc Oxide
1986	Clematidis Radix/Menthol/Methyl Salicylate/Momordicae Semen/Myrrha/Olibanum/Ricini Semen/Zinc Oxide
1987	Clematidis Radix/Menthol/Methyl Salicylate/Momordicae Semen/Myrrha/Ricini Semen/Sulfur/Zinc Oxide
1988	Clenbuterol
1989	Clevudine
1990	Clindamycin
1991	Clinofibrate
1992	Clobasam
1993	Clobetasol
1994	Clobetasol/Neomycin/Nystatin
1995	Clobetasone
1996	Clofarabine
1997	Clofazimine
1998	Clomifene
1999	Clomipramine
2000	Clonazepam
2001	Clonidine
2002	Clonixin
2003	Clopidogrel
2004	Clostridium Botulinum Toxin Type A
2005	Clostridium Botulinum Toxin Type A Haemagglutinin Complex
2006	Clostridium Butyricum Miyairi 588/Eslase
2007	Clostridium Butyricum Miyairi 588/Pyridoxine/Riboflavin
2008	Clotiazepam
2009	Clotrimazole
2010	Clotrimazole/Crotamiton/L-Menthol/Lidocaine
2011	Clotrimazole/Hydrocortisone
2012	Clozapine
2013	Coal Tar
2014	Cobamamide
2015	Cobamamide/Cyproheptadine/Dl-Carnitine/L-Lysine
2016	Cobamamide/Ferrous Glycine Sulfate/Folic Acid/Pyridoxine
2017	Cobamamide/L-Carnitine
2018	Cobamamide/L-Glutamic Acid/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Threonine/L-Valine
2019	Cobicistat/Darunavir
2020	Cobicistat/Elvitegravir/Emtricitabine/Tenofovir
2021	Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Alafenamide
2022	Cobimetinib
2023	Codeine
2024	Colchicine
2025	Colistin
2026	Colistin/Erythromycin
2027	Colloidal Aluminum Phosphate
2028	Conestat Α
2029	Copper Chlorophyllin/Ergocalciferol/Retinol/Snake Oil
2030	Coptis Rhizome/Ivy Leaf
2031	Coptis/Curcuma/Ginger/Ginseng/Phellodendron Bark/Scutellaria/Ursodeoxycholic Acid
2032	Corifollitropin Α
2033	Corticorelin
2034	Corydalis Tuber/Pharbitis Seed
2035	Coumarin/Proxyphylline
2036	Crataegus Fruit/Garlic Oil/Ginkgo Biloba/Melissa
2037	Creosote/Geranium Herb/Phellodendron Bark
2038	Crizotinib
2039	Crotamiton
2040	Crotamiton/Dexpanthenol/Diphenhydramine/Glycol Salicylate/L-Menthol/Lidocaine
2041	Crotamiton/Dibucaine/Diphenhydramine/Dl-Camphor/Enoxolone/L-Menthol
2042	Crotamiton/Dibucaine/Diphenhydramine/Dl-Camphor/Glycyrrhetic Acid/L-Menthol
2043	Crotamiton/Dibucaine/Diphenhydramine/Enoxolone/Glycol Salicylate/L-Menthol
2044	Crotamiton/Diphenhydramine/Econazole/Lidocaine
2045	Crotamiton/Diphenhydramine/Glycyrrhetic Acid/Tocopherol/Urea
2046	Crotamiton/Dipotassium Glycyrrhizinate/Lidocaine/Miconazole
2047	Crotamiton/Dipotassium Glycyrrhzinate/Lidocaine/Miconazole
2048	Crotamiton/Enoxolone/L-Menthol/Terbinafine/Urea
2049	Crotamiton/Glycyrrhetic Acid/L-Menthol/Terbinafine/Urea
2050	Crotamiton/Hibisci Cortex/Salicylic Acid/Tolnaftate
2051	Crotamiton/L-Menthol/Prednisolone/Thymol
2052	Crotamiton/Prednisolone/Thymol/Tocopherol
2053	Cucurbita Semen Oil
2054	Cyanocobalamin
2055	Cyanocobalamin/Cyproheptadine/Dl-Carnitine/L-Lysine
2056	Cyanocobalamin/D-Biotin/Folic Acid/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Ursodeoxycholic Acid
2057	Cyanocobalamin/Dexpanthenol/Nicotinamide/Pyridoxine/Riboflavin/Thiamine
2058	Cyanocobalamin/Dexpanthenol/Nicotinamide/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Ubidecarenone/Γ-Oryzanol
2059	Cyanocobalamin/Dexpanthenol/Nicotinamide/Pyridoxine/Thiamine/Vitamin E/Γ-Oryzanol
2060	Cyanocobalamin/Dibasic Calcium Phosphate/Ergocalciferol/Pantothenate/Pyridoxine/Retinol/Thiamine
2061	Cyanocobalamin/Dipotassium Glycyrrhizinate/Naphazoline/Pyridoxine
2062	Cyanocobalamin/Dl-Phosphoserine/L-Glutamine
2063	Cyanocobalamin/E.P.L. Liquidum Na/Nicotinamide/Pyridoxine/Riboflavin/Thiamine/Tocopherol
2064	Cyanocobalamin/Epl Liquidum Na/Nicotinamide/Pyridoxine/Riboflavin/Thiamine/Tocopherol
2065	Cyanocobalamin/Ferri Manitol Ovalbumin/Folic Acid
2066	Cyanocobalamin/Ferric Hydroxide Polymaltose Complex/Folic Acid/Pantothenate/Pyridoxine
2067	Cyanocobalamin/Ferritin/Folic Acid
2068	Cyanocobalamin/Flavin Adenine Dinucleotide
2069	Cyanocobalamin/Folic Acid/Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Γ-Oryzanol
2070	Cyanocobalamin/Folic Acid/Fursultiamine/Pyridoxine/Tocopherol/Ubidecarenone
2071	Cyanocobalamin/Folic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Zinc Oxide
2072	Cyanocobalamin/Folic Acid/Nicotinamide/Pyridoxine/Soluble Ferric Pyrophosphate
2073	Cyanocobalamin/Folic Acid/Polysaccharide Iron Complex
2074	Cyanocobalamin/Folic Acid/Pyridoxine
2075	Cyanocobalamin/Folic Acid/Pyridoxine/Sodium Ferric Gluconate Complex
2076	Cyanocobalamin/Folic Acid/Sodium Feredetate
2077	Cyanocobalamin/Fursultiamine/Magnesium Oxide/Pyridoxine/Tocopherol/Γ-Oryzanol
2078	Cyanocobalamin/Fursultiamine/Pantothenate/Pyridoxine/Tocopherol/Γ-Oryzanol
2079	Cyanocobalamin/Fursultiamine/Pyridoxine/Tocopherol/Γ-Oryzanol
2080	Cyanocobalamin/Glutamine/Phosphoserine
2081	Cyanocobalamin/Hematoporphyrine
2082	Cyanocobalamin/Inosine
2083	Cyanocobalamin/Inositol/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Γ-Oryzanol
2084	Cyanocobalamin/Leucovorin/Nicotinamide/Panthenol/Pyridoxine/Riboflavin/Thiamine
2085	Cyanocobalamin/Magnesium Oxide/Nicotinamide/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Γ-Oryzanol
2086	Cyanocobalamin/Magnesium Oxide/Pyridoxine/Thiamine/Tocopherol/Γ-Oryzanol
2087	Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Sodium Ascorbate/Thiamine
2088	Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Thiamine
2089	Cyanocobalamin/Nicotinamide/Pantothenate/Pyridoxine/Thiamine
2090	Cyanocobalamin/Nicotinamide/Pyridoxine/Thiamine/Tocopherol/Γ-Oryzanol
2091	Cyanocobalamin/Pyridoxine/Riboflavin/Thiamine/Tocopherol
2092	Cyanocobalamine/Folic Acid/Polysaccharide Iron Complex
2093	Cyanocobalamine/Fursultiamine/Garlic/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Γ-Oryzanol
2094	Cyclobenzaprine
2095	Cyclofenil
2096	Cyclopentolate
2097	Cyclophosphamide
2098	Cycloserine
2099	Cyclosporin
2100	Cyproterone
2101	Cyproterone/Estradiol
2102	Cyproterone/Ethinyl Estradiol
2103	Cystine
2104	Cytarabine
2105	Cytidine/L-Glutamine/Uridine
2106	D-Biotin/Zinc Oxide
2107	D-Camphor/Gardenia Fruit/Glycol Salicylate/Glycyrrhizic Acid/L-Menthol/Phellodendron Bark/Tocopherol/Zanthoxylum Fruit
2108	D-Chlorpheniramine/Dextromethorphan/Guaifenesin/Noscapine/Trimetoquinol
2109	D-Chlorpheniramine/Dextromethorphan/Guaifenesin/Trimetoquinol
2110	D-Chlorpheniramine/Phenylephrine
2111	D-Mannitol
2112	D-Mannitol/D-Sorbitol
2113	D-Panthenol
2114	D-Sorbitol/Glycerin/Sodium Citrate
2115	D-Sorbitol/Polyethylene Glycol 3350/Sodium Picosulfate Hydrate
2116	D-Sorbitol/Sodium Docusate
2117	D-Α-Tocopherol/Folic Acid/Fursultiamine/Mecobalamin/Pyridoxal Phosphate/Γ-Oryzanol
2118	D-Α-Tocopherol/Folic Acid/Fursultiamine/Mecobalamin/Pyridoxine
2119	D-Α-Tocopherol/Nicotinamide/Pyridoxine/Riboflavin/Sodium Chondroitin/Thiamine/Γ-Oryzanol
2120	D-Α-Tocopherol/Nicotinamide/Riboflavin/Ubidecarenone
2121	D-Α-Tocopherol/Pantethine/Unsaponifiable Matter Of Soybean Oil
2122	D-Α-Tocopherol/Γ-Oryzanol
2123	Dabigatran Etexilate
2124	Dabrafenib
2125	Dacarbazine
2126	Daclatasvir
2127	Dactinomycin
2128	Dalteparin
2129	Damiana Folium/Lecithin/Muira Puama/Yohimbe Cortex
2130	Danazol
2131	Dantrolene
2132	Dapagliflozin
2133	Dapagliflozin/Metformin
2134	Dapoxetine
2135	Dapsone
2136	Daratumumab
2137	Darbepoetin Α
2138	Darunavir
2139	Dasabuvir
2140	Dasatinib
2141	Daunorubicin
2142	Decitabine
2143	Ded Ethanol
2144	Deferasirox
2145	Deferoxamine
2146	Defibrotide
2147	Deflazacort
2148	Degarelix
2149	Dehydrocholic Acid/Dimethicone/Pancreatin
2150	Delamanid
2151	Denosumab
2152	Deoxyactein/Hypericin
2153	Dequalinium
2154	Desflurane
2155	Desloratadine
2156	Desmopressin
2157	Desogestrel/Ethinyl Estradiol
2158	Desonide
2159	Desoxycholic
2160	Desoxymethasone
2161	Desvenlafaxine
2162	Dexamethasone
2163	Dexamethasone Acetate/Glycol Salicylate/Salicylamide
2164	Dexamethasone/Neomycin/Polymyxin B
2165	Dexamethasone/Tobramycin
2166	Dexbrompheniramine/Pseudoephedrine
2167	Dexibuprofen
2168	Dexketoprofen
2169	Dexketoprofen/Tramadol
2170	Dexlansoprazole
2171	Dexmedetomidine
2172	Dexpanthenol
2173	Dexpanthenol/Diphenhydramine/Dipotassium Glycyrrhizinate/Tocopherol
2174	Dexpanthenol/Lidocaine/Mepiramine Maleate
2175	Dexpanthenol/Lycium Fruit/Nicotinamide/Pyridoxine/Riboflavin/홍삼
2176	Dexpanthenol/Sea Water
2177	Dexpanthenol/Sodium Hyaluronate
2178	Dexrazoxane
2179	Dextran
2180	Dextran-40/Dextrose
2181	Dextran-40/Sodium Chloride
2182	Dextran-70/Hypromellose
2183	Dextran-70/Polyethylene Glycol 400/Povidone/Tetrahydrozoline
2184	Dextromethorphan/Diphenhydramine/Diprophylline/Dl-Methylephedrine
2185	Dextromethorphan/Dl-Methylephedrine/Guaifenesin/Lysozyme
2186	Dextromethorphan/Glycyrrhizae/Guaifenesin/Lysozyme/Noscapine
2187	Dextromethorphan/Guaifenesin
2188	Dextromethorphan/Guaifenesin/Lysozyme/Noscapine/Platycodon
2189	Dextromethorphan/Guaifenesin/Pseudoephedrin
2190	Dextromethorphan/Guaifenesin/Pseudoephedrine
2191	Dextromethorphan/Guaifenesin/Trimetoquinol
2192	Dextromethorphan/Lysozyme/Methylephedrine
2193	Dextrose
2194	Dextrose/Dobutamine
2195	Dextrose/Dopamine
2196	Dextrose/Lactic Acid/Sodium Chloride/Sodium Hydroxide
2197	Dextrose/Potassium Chloride/Sodium Chloride
2198	Dextrose/Potassium Chloride/Sodium Chloride/Sodium Lactate
2199	Dextrose/Potassium Citrate/Sodium Chloride/Sodium Citrate
2200	Dextrose/Potassium Citrate/Sodium Chloride/Sodium Citrate Dihydrate
2201	Dextrose/Sodium Chloride
2202	Dextrose/Sodium Chloride/Sodium Lactate
2203	Diacerein
2204	Diastase·Protease·Cellulase2000Iv/Lactobacillus Sporogenes/LipaseⅡ/Yeast
2205	Diastase·Protease·Cellulase2000Iv/Lipase Ii/Simethicone/Ursodeoxycholic Acid
2206	Diazepam
2207	Diazoxide
2208	Dibasic Sodium Phosphate/Sodium Dihydrogen Phosphate
2209	Dibasic Sodium Phosphate/Sodium Phosphate Monobasic
2210	Dibucaime/Diphenhydramine/Dl-Camphor/Glycyrrhetic Acid/L-Menthol
2211	Dibucaine/Diphenhydramine/Dl-Camphor/Enoxolone/L-Menthol
2212	Dibucaine/Diphenhydramine/Dl-Camphor/Enoxolone/L-Menthol/Methyl Salicylate
2213	Dibucaine/Diphenhydramine/Dl-Camphor/Glycyrrhetic Acid/L-Menthol
2214	Dibucaine/Diphenhydramine/Dl-Camphor/Glycyrrhetic Acid/L-Menthol/Methyl Salicylate
2215	Dibucaine/Diphenhydramine/Dl-Camphor/L-Menthol/Methyl Salicylate
2216	Dibucaine/Esculoside/Hydrocortisone
2217	Dibucaine/Esculoside/Hydrocortisone/Neomycin B
2218	Diclofenac
2219	Diclofenac/Misoprostol
2220	Dicyclomine
2221	Dicyclomine/L-Menthol/Papaverine/Ursodeoxycholic Acid
2222	Dicyclomine/Papaverine
2223	Dienogest
2224	Dienogest/Estradiol
2225	Diethylamine
2226	Diethylene Triamine 5-Acetic Acid
2227	Diethylene Triamine 5-Acetic Acid/Indium Chloride(111In)
2228	Diethylpropion
2229	Diflorasone
2230	Diflucortolone
2231	Diflucortolone/Isoconazole
2232	Diflunisal
2233	Diflupredinate
2234	Digoxin
2235	Dihydrocodeine
2236	Dihydroergotamine
2237	Dihydroxyaluminum
2238	Dihydroxydibutylether
2239	Dilazep
2240	Diltiazem
2241	Dimenhydrinate
2242	Dimenhydrinate/Pyridoxine
2243	Dimenhydrinate/Scopolamine
2244	Dimercaptosuccinic Acid
2245	Dimethicone/Guaiazulene
2246	Dimethicone/Hemicellulase/Ox Bile/Pancreatin
2247	Dimethicone/Hemicellulase/Pancreatin
2248	Dimethicone/Hemicellulase/Pancreatin/Ursodeoxycholic Acid
2249	Dimethicone/Pancreatin
2250	Dimethyl Fumarate
2251	Dimethyl Sulfoxide
2252	Dinoprostone
2253	Dioctahedral Smectite
2254	Diomagnite
2255	Diosmin
2256	Dipalmitoylphosphatidyl Choline
2257	Diphenhydramine
2258	Diphenhydramine Salicylate/Dl-Camphor/Glycol Salicylate/L-Menthol/Tocopherol
2259	Diphenhydramine/Dl-Camphor/Glycol Salicylate/Glycyrrhetic Acid/L-Menthol/Tocopherol
2260	Diphenhydramine/Dl-Camphor/Glycol Salicylate/L-Menthol/Mentha Oil
2261	Diphenhydramine/Dl-Camphor/Glycyrrhetic Acid/L-Menthol/Methyl Salicylate/Tocopherol
2262	Diphenhydramine/Dl-Camphor/L-Menthol/Mentha Oil/Methyl Salicylate/Tocopherol/Vanillyl Nonylamide
2263	Diphenhydramine/Dl-Camphor/L-Menthol/Methyl Salicylate
2264	Diphenhydramine/Dl-Camphor/L-Menthol/Prednisolone/Thymol
2265	Diphenhydramine/Enoxolone/Isopropyl Methylphenol/Lidocaine/Terbinafine
2266	Diphenhydramine/Enoxolone/Lidocaine/Terbinafine
2267	Diphenhydramine/Ergocalciferol/Triclocarban/Vitamin A/Zinc Oxide
2268	Diphenhydramine/Hydrocortisone/Zinc Oxide
2269	Diphenhydramine/Isopropyl Methylphenol/L-Menthol
2270	Diphenylpyraline
2271	Diphtheria Toxoid/Filament Hemagglutinin/Fim/Pertussis Toxoid/Prn/Tetanus Toxoid
2272	Diphtheria Toxoid/Filament Hemagglutinin/Pertussis Toxoid/Poliomyelitis Virus Types Ⅰ 40D Antigen/Poliomyelitis Virus Types Ⅱ 8D Antigen/Poliomyelitis Virus Types Ⅲ 32D Antigen/Tetanus Toxoid
2273	Diphtheria Toxoid/Filament Hemagglutinin/Pertussis Toxoid/Poliomyelitis Virus Types Ⅰ 40D Antigen/Poliomyelitis Virus Types Ⅱ 8D Antigen/Poliomyelitis Virus Types Ⅲ 32D Antigen/Tetanus Toxoid/Tetanus Toxoid Conjugated Haemophilus Influenzae Type B Polysaccharide
2274	Diphtheria Toxoid/Haemophilus Pertussis Defensive Antigen/Tetanus Toxoid
2275	Diphtheria Toxoid/Nthi Protein D/Pneumococcal P/Pneumococcal Polysaccharide Type 1/Pneumococcal Polysaccharide Type 14/Pneumococcal Polysaccharide Type 18C/Pneumococcal Polysaccharide Type 19F/Pneumococcal Polysaccharide Type 23F
2276	Diphtheria Toxoid/Pertussis Toxoid/Pertussis Vaccine/Tetanus Toxoid/백일해균선모적혈구응집소
2277	Diphtheria Toxoid/Pertussis Toxoid/Poliomyelitis Virus Types Ⅰ 40D Antigen/Poliomyelitis Virus Types Ⅱ 8D Antigen/Poliomyelitis Virus Types Ⅲ 32D Antigen/Tetanus Toxoid/백일해균69Kda외막단백질/백일해균선모적혈구응집소
2278	Diphtheria Toxoid/Pertussis Toxoid/Tetanus Toxoid/백일해균69Kda외막단백질/백일해균선모적혈구응집소
2279	Diphtheria Toxoid/Tetanus Toxoid
2280	Dipotassium Glycyrrhizinate/L-Menthol/Lidocaine/Terbinafine
2281	Dipotassium Glycyrrhizinate/Sulfamethoxazole
2282	Dipotassium Glycyrrhizinate/Tocopherol/Urea
2283	Diquafosol
2284	Dirithromycin
2285	Dizet/Hydrotalcite/Sodium Bicarbonate
2286	Dizet/Magnesium Aluminometasilicate/Scopolia/Sodium Bicarbonate
2287	Dizet/Magnesium Carbonate/Scopolia/Sodium Bicarbonate
2288	Dizet/Metoclopramide/Simethicone
2289	Dizet/Neusilin/Scopolia/Sodium Bicarbonate
2290	Dl-Camphor/Enoxolone/Glycerin/Tocopherol
2291	Dl-Camphor/Eucalyptus Oil/Glycol Salicylate/Glycyrrhizinic Acid/L-Menthol/Methyl Salicylate
2292	Dl-Camphor/Gardenia Fruit/Glycol Salicylate/Glycyrrhizinic Acid/L-Menthol/Phellodendron Bark/Tocopherol/Zanthoxylum Fruit
2293	Dl-Camphor/Gardenia Fruit/Glycol Salicylate/L-Menthol/Phellodendron Bark/Tocopherol
2294	Dl-Camphor/Gardenia Fruit/L-Menthol/Methyl Salicylate/Phellodendron Bark/Tocopherol
2295	Dl-Camphor/Glycerin/Glycyrrhetic Acid/Tocopherol
2296	Dl-Camphor/Glycol Salicylate/Glycyrrhetic Acid/L-Menthol/Tocopherol
2297	Dl-Camphor/Glycol Salicylate/L-Menthol/Tocopherol
2298	Dl-Camphor/Glycol Salicylate/Mentha Oil/Tocopherol
2299	Dl-Camphor/Glycyrrhetic Acid/L-Menthol/Mentha Oil/Methyl Salicylate/Tocopherol/Vanillyl Nonylamide
2300	Dl-Camphor/L-Menthol
2301	Dl-Camphor/L-Menthol/Methyl Salicylate
