DESC_ID	ingredient_name	translate_status	one_liner	one_liner_kr	bottom_line_en	bottom_line_kr	upside_en	upside_kr	downside_en	downside_kr	mechnism_en	mechnism_kr	pharmacist_tips	pharmacist_tips_kr
28	Amantadine	2_검수(1차)	Treats Parkinson's disease, the flu, and side effects from antipsychotic drugs.	파킨슨병, 독감 치료 및 항정신병약물로 인한 부작용 치료에 쓰입니다.	Symmetrel (amantadine) is a generic medicine that can be used alone, or with other medicines to treat early Parkinson's disease.	***은 단독으로 또는 다른 약과 함께 초기 파킨슨병 치료에 사용됩니다.		***은 근육 경련, 떨림, 운동장애 등 초기 파킨슨 병 증상을 치료하기 위해 단독 또는 다른 약과 함께 쓰입니다. 알약(정제)와 주사제가 있습니다. 다른 파킨슨병 약물들과 비교하여 부작용이 비교적 경미합니다.		***은 때때로 하루에 여러 번 복용해야 합니다.***은 파킨슨 병을 완전히 치료해주거나 병의 진행을 멈추진 못합니다. 단지 병의 진행을 늦출 수만 있습니다. ***을 복용하는 경우 특정 종류의 독감 백신을 접종할 수 없습니다. 따라서 백신 접종 전에 의사와 상의해야합니다. 의사와 상의없이 갑자기 *** 복용을 중단할 경우 파킨슨 병이 악화될 수 있습니다.	In Parkinson's disease, Symmetrel (amantadine) is an NMDA receptor inhibitor that raises dopamine levels in the brain, which helps to relieve the symptoms of Parkinson's. For the flu, Symmetrel (amantadine) prevents the flu from making copies of itself.	***은 NMDA 수용체 억제제로 파킨슨병의 증상을 완화시키는데 도움이 되는 뇌의 도파민 수치를 증가시켜 줍니다. 또한 독감 바이러스의 복제를 억제해 독감 치료에도 사용됩니다.		
29	Ambrisentan	2_검수(1차)	Treats high blood pressure in your lungs.	높아진 폐의 혈압을 낮춰줍니다.	Letairis (ambrisentan) is a good choice for some stages of pulmonary arterial hypertension and can help relieve your symptoms, but it won't cure you.	***는 폐동맥고혈압의 특정 단계들에서 증상완화에 효과적이지만, 병을 치료해주지는 않습니다.		하루에 한 번만 복용해도 됩니다.당신의 운동능력을 올려주며 삶의 질을 높여줄 수 있습니다.신장이나 간에 문제가 있어도 이 약을 복용할 수 있습니다.		복용 기간 및 복용을 끝낸 후 1달 동안은 2가지 이상의 피임 기법을 따라야 합니다.여성 환자분의 경우 이 약물을 더욱 신중히 처방받아야 합니다.팔과 다리가 부을 수 있습니다.혈구 수치를 낮출 수 있으므로 복용을 시작할 때 주기적으로 혈액검사를 받아야 할 수 있습니다.	Letairis (ambrisentan) is a vasodilator.  It blocks a protein, endothelin, from binding to its designated receptors, which causes the blood pressure in your lungs to lower.	혈관을 확장시켜주는 약입니다. 이 약은 엔도텔린이라는 단백질이 그것의 수용체와 결합하는 것을 방해하여 폐의 혈압을 낮춰줍니다.		
30	Ambroxol			가래의 배출을 도와줍니다		가래가 쌓여 일어나는 호흡기의 문제들을 해결해주지만 꾸준한 수분섭취가 필요합니다.		가래 제거에 효과적이기 떄문에 가래에 의해 기침 혹은 불편함을 느끼는 환자분들에게 추천됩니다.시럽제로도 제공되어 알약 복용이 어려운 환자 및 2세 이상의 소아도 복용 가능합니다.임산부 및 고령자도 복용 가능합니다.(주의가 필요합니다.)식사여부와 상관 없이 목이 불편할 때 복용하면 됩니다.		가래제거에만 효과가 있기 때문에 몸살 및 기침이 동반될 경우 다른 약제도 함께 복용해야 합니다.지속적으로 가래를 뱉어주어야 효과가 있기 때문에 수분을 꾸준히 섭취해주어야 합니다.시럽제를 어린이에게 복약할 경우 과량을 주지 않도록 주의하여 양을 조절해야 합니다.		***의 성분인 암브록솔은 기관지의 점액(가래)의 점도를 낮춰 배출을 도와줍니다.		
31	Ambroxol/Clenbuterol			감기, 천식 등 호흡기관련 질환의 증상을 완화시켜줍니다		다양한 호흡기 질환의 증상을 완화시켜주지만 신경을 예민하게 할 수 있습니다.		감기 및 기관지염부터 천식까지 다양한 호흡기질환의 증상을 완화시켜줍니다.가래의 배출을 도와주고 기관지를 넓혀주기 때문에 효과적으로 원활한 호흡을 유도해줍니다.시럽제로도 제공되어 알약 복용이 어려운 환자 및 소아도 복용 가능합니다.임산부 및 고령자도 복용 가능합니다.(주의가 필요합니다.)		복용 시 졸음 및 두통, 신경과민 및 불면 등의 부작용이 나타날 수 있습니다. 또한 손떨림과 빈맥(두근거림)이 발생할 수 있습니다.지속적으로 가래를 뱉어주어야 효과가 있기 때문에 수분을 꾸준히 섭취해주어야 합니다.시럽제를 어린이에게 복약할 경우 과량을 주지 않도록 주의하여 양을 조절해야 합니다.		***는 암브록솔과 클렌부테롤로 구성되어있습니다. 암브록솔은 기관지의 점액(가래)의 점도를 낮춰 배출을 도와주며 클렌부테롤은 기관지를 넓혀주어 호흡을 돕습니다.		
32	Aminocaproic Acid	2_검수(1차)	Prevents and reduces bleeding.	출혈을 예방하고 줄여줍니다.	Amicar (aminocaproic acid) is one of the few oral medicines that you can take to prevent unnecessary bleeding if you're undergoing surgery and at high risk for bleeds.	***은 출혈 위험이 높거나 수술을 받을 때 불필요한 출혈을 예방해주는 몇 안되는 경구용 지혈제 입니다.		출혈을 예방하는 데 쓰이는 두 가지 약제들 중 하나 입니다. 처방받은대로만 복용한다면 부작용이 매우 적습니다.		심각한 출혈시에는 알약(정제)나 액제의 지혈효과가 빠르게 나타나지 않습니다. 하루에 여러번 복용해야하므로 장기간 복용시 복용이 불편하다는 단점이 있습니다.	Amicar (aminocaproic acid) promotes the formation of blood clots during bleeding episodes.	***은 출혈 발생 시 혈액 응고를 촉진하여 지혈 효과를 나타냅니다.		
33	Aminophylline			호흡을 편하게 해주는 약입니다.		***은 기관지를 이완시켜 호흡곤란의 치료와 예방에 효과적이지만, 치료용량이 중요하기 때문에 카페인이 많은 음식이나 흡연을 삼가야합니다.		***은 기관지를 이완시켜 천식, 기관지염 등의 폐질환 환자들에게 숨가쁨이나 호흡곤란 치료나 예방에 효과적인 약입니다.식사와 상관 없이 복용 할 수 있습니다.		치료를 위해 용량이 매우 중요한 약이므로 처방대로 정확한 양을 일정시간마다 복용합니다. 카페인이 함유된 커피, 초콜릿, 녹차 등을 많이 섭취하지 않도록 합니다.담배를 피울 경우 약효가 떨어질 수 있습니다.증상이 개선되어도 임의로 복용을 중단해선 안됩니다.임산부나 6개월 이하의 영아는 의사와 상담 후 복용이 필요합니다.		***은 기관지확장을 유도하는 물질 농도를 증가시켜 기관지 평활근을 이완시켜 숨쉬는 것을 용이하게 해줍니다.		
34	Amiodarone	2_검수(1차)	Treats heart rate problems.	부정맥과 관련된 증상을 치료합니다.	Cordarone (Amiodarone) is an option to treat heart rate problems when other medicines don't work, but it can take a few weeks to work and there's a lot of serious side effects.	***은 부정맥(심박수 이상) 치료에 다른 약들이 효과가 없을때 사용됩니다. 효과가 나타나는 데 까지 몇 주가 소요되며 심각한 부작용들을 일으킬 수 있습니다.		다른 약이 효과가 없을 때 생명을 위협할 수 있는 심각한 부정맥(심박수 이상)을 치료합니다. 특정 유형의 심장 수술 후에 나타날 수 있는 심박수 문제를 줄여줍니다.		눈, 간, 페에 이상이 있는 경우 추천되지 않습니다. 부작용에 대한 정기적인 검사(혈액검사, 심장검사, 눈검사)가 필요합니다.복용을 중단 한 후에도 ***의 효능이 몇 주에서 몇 개월간 체내에 남아 있습니다. 따라서 복용을 중단 한 후에 병원에 진료를 보게 될 경우 반드시 ***을 복용한 적이 있다고 말해야합니다. 많은 약물 상호작용을 일으킬 수 있으므로, 기존에 복용중인 다른약을 바꾸거나 새로운 약을 복용하기 전에 반드시 의사나 약사에게 말해야합니다.	Cordarone (Amiodarone) is an anti-arrhythmic medicine. It treats heart rate problems by blocking rogue electrical signals in your heart.	***은 부정맥치료제로 심장의 비정상적인 전기 신호를 차단하여 심박수와 관련된 질환을 치료합니다.		
35	Amitriptyline	2_검수(1차)	Improves mood.	기분을 향상 시켜줍니다.	Elavil (amitriptyline) regulates mood and treats nerve pain, but has more side effects than alternatives.	***는 기분을 조절해주고 신경통을 줄여주지만, 다른 항우울제들에 비해 부작용이 많습니다.		***는 기분 개선 및 신경통 완화에 효과적이며, 습관성을 유발하지 않습니다.		***는 동일한 계열의 항우울제들에 비해 불안, 환각 등의 부작용이 많이 유발됩니다.졸음이 유발될 수 있으며 이러할 경우 약을 잠에 들기 전에 복용하여야 합니다.항우울 효과가 나타나기 위해서는 몇 주간의 복용이 필요할 수 있습니다. 약을 급작스럽게 끊을 경우 금단증상이 나타날 수 있기 때문에 약을 끊기를 희망할 경우 의사와 상담이 필요합니다.	Elavil (amitriptyline) is a tricyclic antidepressant (TCA), which works on parts of your brain responsible for mood and the perception of pain.	***는 삼환계 항우울제(TCA)로, 뇌에서 기분과 통증을 지각하는 부위에 작용합니다.		
36	Amlodipine	2_검수(1차)	Lowers blood pressure.	혈압을 낮춰줍니다.	Norvasc (Amlodipine) works well to lower blood pressure and prevent chest pain. You can't miss doses, and you might get persistent swelling.	***는 혈압을 낮춰주고 흉통(가슴통증)을 예방해줍니다. 복용을 놓치면 부종이 나타날 수 있으므로 규칙적으로 복용해야 합니다.		많은 고혈압 환자들에게 1차 약제로 쓰입니다. 심장마비와 뇌졸중의 위험을 줄여줍니다. 규칙적으로 복용할 경우 협심증을 예방해줍니다.다른 칼슘 채널 차단제보다 효과가 오래 지속되며, 큰 기복없이 혈압을 일정하게 유지해줍니다.수축기 혈압을 낮추는데 효과적이기 때문에 일반적으로 수축기 혈압 수치만 높게 나타나는 노인 환자들에게 좋습니다.		칼슘채널 차단제는 팔다리에 부종을 일으킬 수 있습니다. 만약 부종이 생기면 시간이 지나도 나아지지 않기 때문에 반드시 의사와 상의해서 다른 약으로 바꿔야 합니다. 남성에 비해 여성이 부작용(특히 부종)이 더 많이 나타납니다. 일부 사람들에게 홍조 부작용이 나타날 수 있습니다. 복용을 놓쳐서는 안됩니다. 갑작스럽게 ***의 복용을 중단할 경우 혈압이 갑자기 상승해 심장마비나 뇌졸중의 위험이 높아질 수 있습니다. 심각한 심장 질환이 있다면 ***을 복용 시작하거나, 복용하던 ***의 용량을 증가시켰을때 가슴 통증이나 심장마비의 위험성이 증가할 수 있습니다.간 질환이 있다면 선택하기에 좋은 약이 아닙니다.	Norvasc (Amlodipine) is a calcium channel blocker. It lowers blood pressure by slowing your heart rate and relaxing your blood vessels. Your heart gets more oxygen and doesn't have to work as hard to pump, which can relieve chest pain.	***는 칼슘채널 차단제 입니다. 심장박동을 늦추고 혈관을 이완시켜 혈압을 낮춤으로써, 심장에 산소 공급량을 늘리고, 심장 펌프기능의 부담을 줄여 흉통을 완화시켜줍니다.		
37	Amlodipine/Hydrochlorothiazide/Olmesartan			복합제제로 혈압을 낮춰 주는데 효과적입니다.		***은 복합제제로서 효과적으로 혈압을 조절하지만 두통, 현기증, 부종 등의 부작요잉 나타날 수 있습니다.		혈압을 조절하기 어려운 본태성 고혈압(특별한 원인 없이 나타나는 고혈압)을 치료하기 적합한 약입니다.하루에 한 번만 복용하면 됩니다.		임산부에게는 투여하지 않습니다.증상이 개선되어도 임의로 복용을 중단하지 않습니다.두통, 현기증이 있을 수 있고 눈꺼풀, 입술 등에 부종이 일어날 수 있습니다.호흡곤란이 느껴지면 전문가와 상의합니다.이 약을 투여하는 동안 자몽주스는 피합니다.최대 약효는 2주 이내에 일어나므로 전문가와 상의하여 2주 이상 간격을 두고 용량을 조절할 수 있습니다.		***는 혈압을 낮춰주는 암로디핀베실산염, 하이드로클로로티아지드, 올메사르탄 메독소밀의 복합제입니다.암로디핀베실산염은 칼슘 채널을 막아 혈관을 이완시킵니다. 하이드로클로로티아지드는 이뇨제로 과다한 혈류량을 감소시켜 혈압을 낮춰줍니다. 올메사르탄 메독소밀은 안지오텐신 Ⅱ를 억제하여 혈관을 이완시키고 체내 수분량을 감소시켜 혈압을 낮춰줍니다.		
